state,locality,postcode_range,situation,range_type,page,fetched_from,fetched_date,url_fetched_from
CE,Parambu,63680-000 a 63699-999,Não codificada por logradouros,Total do município,101 a 150 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Paramoti,62736-000 a 62737-999,Não codificada por logradouros,Total do município,101 a 150 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Pedra Branca,63630-000 a 63634-999,Não codificada por logradouros,Total do município,101 a 150 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Penaforte,63280-000 a 63289-999,Não codificada por logradouros,Total do município,101 a 150 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Pentecoste,62640-000 a 62649-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Pereiro,63460-000 a 63469-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Pindoretama,62860-000 a 62869-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Piquet Carneiro,63605-000 a 63609-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Pires Ferreira,62255-000 a 62259-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Poranga,62220-000 a 62229-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Porteiras,63270-000 a 63274-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Potengi,63160-000 a 63164-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Potiretama,62990-000 a 62999-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quiterianópolis,63650-000 a 63659-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quixadá,63900-001 a 63949-999,Codificado por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quixadá,63900-001 a 63909-999,Codificada por logradouros,Exclusiva da sede urbana,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quixelô,63515-000 a 63519-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quixeramobim,63800-000 a 63859-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Quixeré,62920-000 a 62929-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Redenção,62790-000 a 62794-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Reriutaba,62260-000 a 62264-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Russas,62900-000 a 62909-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Saboeiro,63590-000 a 63594-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Salitre,63155-000 a 63159-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Santa Quitéria,62280-000 a 62296-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Santana do Acaraú,62150-000 a 62159-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Santana do Cariri,63190-000 a 63194-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Senador Pompeu,63600-000 a 63604-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Senador Sá,62470-000 a 62479-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Sobral,62000-001 a 62114-999,Codificado por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Sobral,62000-001 a 62099-999,Codificada por logradouros,Exclusiva da sede urbana,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Solonópole,63620-000 a 63629-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,São Benedito,62370-000 a 62374-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,São Gonçalo do Amarante,62670-000 a 62679-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,São João do Jaguaribe,62965-000 a 62969-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,São Luís do Curu,62665-000 a 62669-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tabuleiro do Norte,62960-000 a 62964-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tamboril,63750-000 a 63779-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tarrafas,63145-000 a 63149-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tauá,63660-000 a 63669-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tejuçuoca,62610-000 a 62619-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tianguá,62320-001 a 62339-999,Codificado por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tianguá,62320-001 a 62329-999,Codificada por logradouros,Exclusiva da sede urbana,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Trairi,62690-000 a 62699-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Tururu,62655-000 a 62659-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Ubajara,62350-000 a 62359-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Umari,63310-000 a 63319-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Umirim,62660-000 a 62664-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Uruburetama,62650-000 a 62654-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Uruoca,62460-000 a 62469-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Varjota,62265-000 a 62269-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Viçosa do Ceará,62300-000 a 62319-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
CE,Várzea Alegre,63540-000 a 63559-999,Não codificada por logradouros,Total do município,151 a 199 de 199,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
DF,Brasília,70000-001 a 72799-999,Codificado por logradouros,Total do município,1 a 4 de 4,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
DF,Brasília,73000-001 a 73699-999,Codificado por logradouros,Total do município,1 a 4 de 4,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
DF,Brasília,70000-001 a 72799-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 4 de 4,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
DF,Brasília,73000-001 a 73699-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 4 de 4,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Afonso Cláudio,29600-000 a 29614-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Alegre,29500-000 a 29539-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Alfredo Chaves,29240-000 a 29254-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Alto Rio Novo,29760-000 a 29769-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Anchieta,29230-000 a 29239-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Apiacá,29450-000 a 29459-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Aracruz,29190-001 a 29199-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Aracruz,29190-001 a 29199-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Atílio Vivácqua,29490-000 a 29499-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Baixo Guandu,29730-000 a 29744-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Barra de São Francisco,29800-000 a 29819-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Boa Esperança,29845-000 a 29849-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Bom Jesus do Norte,29460-000 a 29469-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Brejetuba,29630-000 a 29639-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Cachoeiro de Itapemirim,29300-001 a 29329-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Cachoeiro de Itapemirim,29300-001 a 29320-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Cariacica,29140-001 a 29159-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Cariacica,29140-001 a 29159-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Castelo,29360-000 a 29369-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Colatina,29700-001 a 29719-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Colatina,29700-001 a 29714-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Conceição da Barra,29960-000 a 29969-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Conceição do Castelo,29370-000 a 29374-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Divino de São Lourenço,29590-000 a 29599-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Domingos Martins,29260-000 a 29279-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Dores do Rio Preto,29580-000 a 29589-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Ecoporanga,29850-000 a 29879-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Fundão,29185-000 a 29189-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Governador Lindenberg,29720-000 a 29724-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Guarapari,29200-001 a 29229-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Guarapari,29200-001 a 29227-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Guaçuí,29560-000 a 29579-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Ibatiba,29395-000 a 29397-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Ibiraçu,29670-000 a 29679-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Ibitirama,29540-000 a 29549-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Iconha,29280-000 a 29284-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Irupi,29398-000 a 29399-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Itaguaçu,29690-000 a 29699-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Itapemirim,29330-000 a 29344-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Itarana,29620-000 a 29629-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Iúna,29390-000 a 29394-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Jaguaré,29950-000 a 29959-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Jerônimo Monteiro,29550-000 a 29559-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,João Neiva,29680-000 a 29689-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Laranja da Terra,29615-000 a 29619-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Linhares,29900-001 a 29919-999,Codificado por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Linhares,29900-001 a 29918-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Mantenópolis,29770-000 a 29779-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Marataízes,29345-000 a 29349-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Marechal Floriano,29255-000 a 29259-999,Não codificada por logradouros,Total do município,1 a 50 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Marilândia,29725-000 a 29729-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Mimoso do Sul,29400-000 a 29449-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Montanha,29890-000 a 29899-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Mucurici,29880-000 a 29884-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Muniz Freire,29380-000 a 29389-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Muqui,29480-000 a 29489-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Nova Venécia,29830-000 a 29842-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Pancas,29750-000 a 29759-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Pedro Canário,29970-000 a 29979-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Pinheiros,29980-000 a 29999-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Piúma,29285-000 a 29289-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Ponto Belo,29885-000 a 29889-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Presidente Kennedy,29350-000 a 29359-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Rio Bananal,29920-000 a 29926-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Rio Novo do Sul,29290-000 a 29294-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Santa Leopoldina,29640-000 a 29644-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
ES,Santa Maria de Jetibá,29645-000 a 29649-999,Não codificada por logradouros,Total do município,51 a 89 de 89,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
